,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1298,37,Yes,Travel_Rarely,370,Research & Development,10.0,4,Medical,4,Male,58.0,3,2,Manufacturing Director,1,Single,4213.0,1,No,15.0,3,2,0,10,4,1,10,3,0,8
1299,39,No,Travel_Frequently,766,Sales,20.0,3,Life Sciences,3,Male,83.0,3,2,Sales Executive,4,Divorced,4127.0,2,No,18.0,3,4,1,7,5,3,2,1,2,2
1300,43,No,Non-Travel,343,Research & Development,9.0,3,Life Sciences,1,Male,52.0,3,1,Research Scientist,3,Single,2438.0,4,No,13.0,3,3,0,7,2,2,3,2,1,2
1301,41,No,Travel_Rarely,447,Research & Development,5.0,3,Life Sciences,2,Male,85.0,4,2,Healthcare Representative,2,Single,6870.0,3,No,12.0,3,1,0,11,3,1,3,2,1,2
1302,41,No,Travel_Rarely,796,Sales,4.0,1,Marketing,3,Female,81.0,3,3,Sales Executive,3,Divorced,10447.0,0,Yes,13.0,3,4,1,23,3,4,20,11,9,5
1303,30,No,Travel_Rarely,1092,Research & Development,10.0,3,Medical,1,Female,64.0,3,3,Manufacturing Director,3,Single,9667.0,9,No,14.0,3,2,0,9,3,3,7,7,0,2
1304,26,Yes,Travel_Rarely,920,Human Resources,20.0,2,Medical,4,Female,69.0,3,1,Human Resources,2,Married,2148.0,0,Yes,11.0,3,3,0,6,3,3,5,1,1,4
1305,46,Yes,Travel_Rarely,261,Research & Development,21.0,2,Medical,4,Female,66.0,3,2,Healthcare Representative,2,Married,8926.0,4,No,22.0,4,4,1,13,2,4,9,7,3,7
1306,40,No,Travel_Rarely,1194,Research & Development,1.0,3,Life Sciences,3,Female,52.0,3,2,Healthcare Representative,4,Divorced,6513.0,4,No,17.0,3,4,1,12,3,3,5,3,0,3
1307,34,No,Travel_Rarely,810,Sales,8.0,2,Technical Degree,2,Male,92.0,4,2,Sales Executive,3,Married,6799.0,1,No,21.0,4,3,2,10,5,3,10,8,4,8
1308,58,No,Non-Travel,350,Sales,2.0,3,Medical,2,Male,52.0,3,4,Manager,2,Divorced,16291.0,4,No,22.0,4,4,1,28,1,2,16,9,9,10
1309,35,No,Travel_Rarely,185,Research & Development,23.0,4,Medical,2,Male,91.0,1,1,Laboratory Technician,3,Married,2705.0,0,No,16.0,3,2,1,6,2,4,5,4,0,3
1310,47,No,Travel_Rarely,1001,Research & Development,4.0,3,Life Sciences,3,Female,92.0,2,3,Manufacturing Director,2,Divorced,10333.0,8,Yes,12.0,3,3,1,28,4,3,20,11,9,10
1311,40,No,Travel_Rarely,750,Research & Development,12.0,3,Life Sciences,2,Female,47.0,3,2,Healthcare Representative,1,Divorced,4448.0,2,No,12.0,3,2,1,15,3,3,7,4,7,7
1312,54,No,Travel_Rarely,431,Research & Development,7.0,4,Medical,4,Female,68.0,3,2,Research Scientist,4,Married,6854.0,4,No,15.0,3,2,1,14,2,2,7,1,1,7
1313,31,No,Travel_Frequently,1125,Sales,7.0,4,Marketing,1,Female,68.0,3,3,Sales Executive,1,Married,9637.0,2,No,14.0,3,4,2,9,3,3,3,2,2,2
1314,28,No,Travel_Rarely,1217,Research & Development,1.0,3,Medical,3,Female,67.0,3,1,Research Scientist,1,Married,3591.0,1,No,25.0,4,3,1,3,3,3,3,2,1,2
1315,38,No,Travel_Rarely,723,Sales,2.0,4,Marketing,2,Female,77.0,1,2,Sales Representative,4,Married,5405.0,2,Yes,20.0,4,1,2,20,4,2,4,2,0,3
1316,26,No,Travel_Rarely,572,Sales,10.0,3,Medical,3,Male,46.0,3,2,Sales Executive,4,Single,4684.0,1,No,13.0,3,1,0,5,4,3,5,3,1,2
1317,58,No,Travel_Frequently,1216,Research & Development,15.0,4,Life Sciences,1,Male,87.0,3,4,Research Director,3,Married,15787.0,2,Yes,14.0,3,2,0,23,3,3,2,2,2,2
1318,18,No,Non-Travel,1431,Research & Development,14.0,3,Medical,2,Female,33.0,3,1,Research Scientist,3,Single,2097.9,1,No,16.0,3,3,0,1,4,1,1,0,0,0
1319,31,Yes,Travel_Rarely,359,Human Resources,18.0,5,Human Resources,4,Male,89.0,4,1,Human Resources,1,Married,2956.0,0,No,17.0,3,3,0,2,4,3,1,0,0,0
1320,29,Yes,Travel_Rarely,350,Human Resources,13.0,3,Human Resources,1,Male,56.0,2,1,Human Resources,1,Divorced,2335.0,4,Yes,15.0,3,4,3,4,3,3,2,2,2,0
1321,45,No,Non-Travel,589,Sales,2.0,4,Life Sciences,3,Female,67.0,3,2,Sales Executive,3,Married,5154.0,4,No,22.0,4,2,2,10,3,4,8,7,5,7
1322,36,No,Travel_Rarely,430,Research & Development,2.0,4,Other,4,Female,73.0,3,2,Research Scientist,2,Married,6962.0,4,Yes,22.0,4,4,1,15,2,3,1,0,0,0
1323,43,No,Travel_Frequently,1422,Sales,2.0,4,Life Sciences,1,Male,92.0,3,2,Sales Executive,4,Married,5675.0,1,No,20.0,4,3,1,7,5,3,7,7,7,7
1324,27,No,Travel_Frequently,1297,Research & Development,5.0,2,Life Sciences,4,Female,53.0,3,1,Laboratory Technician,4,Single,2379.0,0,Yes,14.0,3,3,0,6,3,2,5,4,0,2
1325,29,No,Travel_Frequently,574,Research & Development,20.0,1,Medical,4,Male,40.0,3,1,Laboratory Technician,4,Married,3812.0,1,No,13.0,3,2,0,11,3,4,11,8,3,10
1326,32,No,Travel_Frequently,1318,Sales,10.0,4,Marketing,4,Male,79.0,3,2,Sales Executive,4,Single,4648.0,8,No,13.0,3,3,0,4,2,4,1,0,0,0
1327,42,No,Non-Travel,355,Research & Development,10.0,4,Technical Degree,3,Male,38.0,3,1,Research Scientist,3,Married,2936.0,3,No,22.0,4,2,2,10,1,2,6,3,3,3
1328,47,No,Travel_Rarely,207,Research & Development,9.0,4,Life Sciences,2,Female,64.0,3,1,Laboratory Technician,3,Single,2105.0,4,No,12.0,3,3,0,7,2,3,2,2,2,0
1329,46,No,Travel_Rarely,706,Research & Development,2.0,2,Life Sciences,4,Male,82.0,3,3,Manufacturing Director,4,Divorced,8578.0,3,No,14.0,3,3,1,12,4,2,9,8,4,7
1330,28,No,Non-Travel,280,Human Resources,1.0,2,Life Sciences,3,Male,43.0,3,1,Human Resources,4,Divorced,2706.0,1,No,15.0,3,2,1,3,2,3,3,2,2,2
1331,29,No,Travel_Rarely,726,Research & Development,29.0,1,Life Sciences,4,Male,93.0,1,2,Healthcare Representative,3,Divorced,6384.0,8,No,17.0,3,4,2,11,3,3,7,0,1,6
1332,42,No,Travel_Rarely,1142,Research & Development,8.0,3,Life Sciences,4,Male,81.0,3,1,Laboratory Technician,3,Single,3968.0,4,No,13.0,3,4,0,8,3,3,1,0,0,0
1333,32,Yes,Travel_Rarely,414,Sales,2.0,4,Marketing,3,Male,82.0,2,2,Sales Executive,2,Single,9907.0,7,Yes,12.0,3,3,0,7,3,2,2,2,2,2
1334,46,No,Travel_Rarely,1319,Sales,3.0,3,Technical Degree,1,Female,45.0,4,4,Sales Executive,1,Divorced,13225.0,2,No,12.0,3,4,1,25,5,3,19,11,2,8
1335,27,No,Travel_Rarely,728,Sales,23.0,1,Medical,2,Female,36.0,2,2,Sales Representative,3,Married,3540.0,1,No,21.0,4,4,1,9,5,3,9,8,5,8
1336,29,No,Travel_Rarely,352,Human Resources,6.0,1,Medical,4,Male,87.0,2,1,Human Resources,2,Married,2804.0,1,No,11.0,3,4,0,1,3,3,1,0,0,0
1337,43,No,Travel_Rarely,823,Research & Development,6.0,3,Medical,1,Female,81.0,2,5,Manager,3,Married,17727.699999999993,7,No,13.0,3,4,0,21,2,3,16,11,6,10
1338,48,No,Travel_Rarely,1224,Research & Development,10.0,3,Life Sciences,4,Male,91.0,2,5,Research Director,2,Married,17727.699999999993,4,No,12.0,3,4,0,28,3,3,20,10,9,9
1339,29,Yes,Travel_Frequently,459,Research & Development,24.0,2,Life Sciences,4,Male,73.0,2,1,Research Scientist,4,Single,2439.0,1,Yes,24.0,4,2,0,1,3,2,1,0,1,0
1340,46,Yes,Travel_Rarely,1254,Sales,10.0,3,Life Sciences,3,Female,64.0,3,3,Sales Executive,2,Married,7314.0,5,No,21.0,4,3,3,14,2,3,8,7,0,7
1341,27,No,Travel_Frequently,1131,Research & Development,15.0,3,Life Sciences,4,Female,77.0,2,1,Research Scientist,1,Married,4774.0,0,No,19.0,3,4,1,8,2,2,7,6,7,3
1342,39,No,Travel_Rarely,835,Research & Development,19.0,4,Other,4,Male,41.0,3,2,Research Scientist,4,Divorced,3902.0,8,No,14.0,3,2,3,7,2,3,2,2,2,2
1343,55,No,Travel_Rarely,836,Research & Development,2.0,4,Technical Degree,2,Male,98.0,2,1,Research Scientist,4,Married,2662.0,8,No,20.0,4,2,1,19,2,4,5,2,0,4
1344,28,No,Travel_Rarely,1172,Sales,3.0,3,Medical,2,Female,78.0,3,1,Sales Representative,2,Married,2856.0,1,No,19.0,3,4,1,1,3,3,1,0,0,0
1345,30,Yes,Travel_Rarely,945,Sales,9.0,3,Medical,2,Male,89.0,3,1,Sales Representative,4,Single,2097.9,1,No,13.0,3,3,0,1,3,2,1,0,0,0
1346,22,Yes,Travel_Rarely,391,Research & Development,7.0,1,Life Sciences,4,Male,75.0,3,1,Research Scientist,2,Single,2472.0,1,Yes,23.0,4,1,0,1,2,3,1,0,0,0
1347,36,No,Travel_Rarely,1266,Sales,10.0,4,Technical Degree,2,Female,63.0,2,2,Sales Executive,3,Married,5673.0,1,Yes,13.0,3,1,1,10,4,3,10,9,1,7
1348,31,No,Travel_Rarely,311,Research & Development,20.0,3,Life Sciences,2,Male,89.0,3,2,Laboratory Technician,3,Divorced,4197.0,1,No,11.0,3,1,1,10,2,3,10,8,0,2
1349,34,No,Travel_Rarely,1480,Sales,4.0,3,Life Sciences,3,Male,64.0,3,3,Sales Executive,4,Married,9713.0,2,Yes,13.0,3,4,3,9,3,3,5,3,1,0
1350,29,No,Travel_Rarely,592,Research & Development,7.0,3,Life Sciences,4,Male,59.0,3,1,Laboratory Technician,1,Single,2097.9,3,No,14.0,3,2,0,11,2,3,3,2,1,2
1351,37,No,Travel_Rarely,783,Research & Development,7.0,4,Medical,4,Male,78.0,3,2,Research Scientist,1,Married,4284.0,5,Yes,22.0,4,3,1,16,2,3,5,3,0,4
1352,35,No,Travel_Rarely,219,Research & Development,16.0,2,Other,4,Female,44.0,2,2,Manufacturing Director,2,Married,4788.0,0,Yes,11.0,3,4,0,4,2,3,3,2,0,2
1353,45,No,Travel_Rarely,556,Research & Development,25.0,2,Life Sciences,2,Female,93.0,2,2,Manufacturing Director,4,Married,5906.0,0,No,13.0,3,4,2,10,2,2,9,8,3,8
1354,36,No,Travel_Frequently,1213,Human Resources,2.0,1,Human Resources,2,Male,94.0,2,2,Human Resources,4,Single,3886.0,1,No,21.0,4,4,0,10,2,2,10,1,0,8
1355,40,No,Travel_Rarely,1137,Research & Development,1.0,4,Life Sciences,1,Male,98.0,3,4,Manager,1,Divorced,16823.0,2,No,11.0,3,1,1,22,3,3,19,7,9,10
1356,26,No,Travel_Rarely,482,Research & Development,1.0,2,Life Sciences,2,Female,90.0,2,1,Research Scientist,3,Married,2933.0,1,Yes,13.0,3,3,1,1,3,2,1,0,1,0
1357,27,No,Travel_Rarely,511,Sales,2.0,2,Medical,1,Female,89.0,4,2,Sales Executive,3,Single,6500.0,0,No,14.0,3,2,0,9,5,2,8,7,0,7
1358,48,No,Travel_Frequently,117,Research & Development,22.0,3,Medical,4,Female,58.0,3,4,Manager,4,Divorced,17174.0,3,No,11.0,3,2,1,24,3,3,20,11,4,7
1359,44,No,Travel_Rarely,170,Research & Development,1.0,4,Life Sciences,2,Male,78.0,4,2,Healthcare Representative,1,Married,5033.0,2,No,15.0,3,4,1,10,5,3,2,0,2,2
1360,34,Yes,Non-Travel,967,Research & Development,16.0,4,Technical Degree,4,Male,85.0,1,1,Research Scientist,1,Married,2307.0,1,Yes,23.0,4,2,1,5,2,3,5,2,3,0
1361,56,Yes,Travel_Rarely,1162,Research & Development,24.0,2,Life Sciences,1,Male,97.0,3,1,Laboratory Technician,4,Single,2587.0,1,No,16.0,3,4,0,5,3,3,4,2,1,0
1362,36,No,Travel_Rarely,335,Sales,17.0,2,Marketing,3,Male,33.0,2,2,Sales Executive,2,Married,5507.0,2,No,16.0,3,3,2,12,1,1,4,2,1,3
1363,41,No,Travel_Rarely,337,Sales,8.0,3,Marketing,3,Female,54.0,3,2,Sales Executive,2,Married,4393.0,5,No,21.0,4,3,1,14,3,3,5,4,1,4
1364,42,No,Travel_Rarely,1396,Research & Development,6.0,3,Medical,3,Male,83.0,3,3,Research Director,1,Married,13348.0,9,No,13.0,3,2,1,18,3,4,13,7,5,7
1365,31,No,Travel_Rarely,1079,Sales,10.0,2,Medical,3,Female,86.0,3,2,Sales Executive,4,Divorced,6583.0,2,Yes,11.0,3,4,1,8,2,3,5,2,1,4
1366,34,No,Travel_Rarely,735,Sales,3.0,1,Medical,4,Female,75.0,2,2,Sales Executive,4,Married,8103.0,3,Yes,12.0,3,3,0,9,3,2,4,2,0,1
1367,31,No,Travel_Rarely,471,Research & Development,4.0,3,Medical,1,Female,62.0,4,1,Laboratory Technician,3,Divorced,3978.0,8,No,12.0,3,2,1,4,1,2,2,2,2,2
1368,26,No,Travel_Frequently,1096,Research & Development,6.0,3,Other,3,Male,61.0,4,1,Laboratory Technician,4,Married,2544.0,0,No,18.0,3,1,1,8,3,3,7,7,7,7
1369,45,No,Travel_Frequently,1297,Research & Development,1.0,4,Medical,2,Male,44.0,3,2,Healthcare Representative,3,Single,5399.0,4,No,12.0,3,3,0,12,3,3,4,2,0,3
1370,33,No,Travel_Rarely,217,Sales,10.0,4,Marketing,2,Male,43.0,3,2,Sales Executive,3,Single,5487.0,1,No,14.0,3,2,0,10,2,2,10,4,0,9
1371,28,No,Travel_Frequently,783,Sales,1.0,2,Life Sciences,3,Male,42.0,2,2,Sales Executive,4,Married,6834.0,1,Yes,12.0,3,3,1,7,2,3,7,7,0,7
1372,29,Yes,Travel_Frequently,746,Sales,24.0,3,Technical Degree,3,Male,45.0,4,1,Sales Representative,1,Single,2097.9,1,No,17.0,3,4,0,1,3,3,1,0,0,0
1373,39,No,Non-Travel,1251,Sales,21.0,4,Life Sciences,1,Female,32.0,1,2,Sales Executive,3,Married,5736.0,6,No,19.0,3,3,1,10,1,3,3,2,1,2
1374,27,No,Travel_Rarely,1354,Research & Development,2.0,4,Technical Degree,2,Male,41.0,3,1,Research Scientist,2,Married,2226.0,1,No,11.0,3,3,1,6,3,2,5,3,1,2
1375,34,No,Travel_Frequently,735,Research & Development,22.0,4,Other,3,Male,86.0,2,2,Research Scientist,4,Married,5747.0,1,Yes,15.0,3,2,0,16,3,3,15,10,6,10
1376,28,Yes,Travel_Rarely,1475,Sales,13.0,2,Marketing,4,Female,84.0,3,2,Sales Executive,3,Single,9854.0,3,Yes,11.0,3,4,0,6,1,3,2,0,2,2
1377,47,No,Non-Travel,1169,Research & Development,14.0,4,Technical Degree,3,Male,64.0,3,2,Research Scientist,2,Married,5467.0,8,No,18.0,3,3,1,16,4,4,8,7,1,7
1378,56,No,Travel_Rarely,1443,Sales,11.0,5,Marketing,4,Female,89.0,2,2,Sales Executive,1,Married,5380.0,4,No,16.0,3,3,1,6,3,3,1,0,0,0
1379,39,No,Travel_Rarely,867,Research & Development,9.0,2,Medical,1,Male,87.0,3,2,Manufacturing Director,1,Married,5151.0,1,No,25.0,4,4,1,10,3,3,10,0,7,9
1380,38,No,Travel_Frequently,1394,Research & Development,8.0,3,Medical,4,Female,58.0,2,2,Research Scientist,2,Divorced,2133.0,1,Yes,16.0,3,3,1,20,3,3,20,11,0,7
1381,58,No,Travel_Rarely,605,Sales,21.0,3,Life Sciences,4,Female,72.0,3,4,Manager,4,Married,17727.699999999993,4,Yes,13.0,3,3,1,28,2,2,1,0,0,0
1382,32,Yes,Travel_Frequently,238,Research & Development,5.0,2,Life Sciences,1,Female,47.0,4,1,Research Scientist,3,Single,2432.0,3,Yes,14.0,3,1,0,8,2,3,4,1,0,3
1383,38,No,Travel_Rarely,1206,Research & Development,9.0,2,Life Sciences,2,Male,71.0,3,1,Research Scientist,4,Divorced,4771.0,2,No,19.0,3,4,2,10,1,4,5,2,0,3
1384,49,No,Travel_Frequently,1064,Research & Development,2.0,1,Life Sciences,2,Male,42.0,3,5,Research Director,4,Married,17727.699999999993,3,No,15.0,3,4,0,28,3,3,5,4,4,3
1385,42,No,Travel_Rarely,419,Sales,12.0,4,Marketing,2,Male,77.0,3,2,Sales Executive,4,Divorced,5087.0,3,Yes,12.0,3,3,2,14,4,3,1,0,0,0
1386,27,Yes,Travel_Frequently,1337,Human Resources,22.0,3,Human Resources,1,Female,58.0,2,1,Human Resources,2,Married,2863.0,1,No,12.0,3,1,0,1,2,3,1,0,0,0
1387,35,No,Travel_Rarely,682,Sales,18.0,4,Medical,2,Male,71.0,3,2,Sales Executive,1,Married,5561.0,0,No,16.0,3,4,1,6,2,1,5,3,0,4
1388,28,No,Non-Travel,1103,Research & Development,16.0,3,Medical,3,Male,49.0,3,1,Research Scientist,3,Single,2144.0,1,No,14.0,3,3,0,5,3,2,5,3,1,4
1389,31,No,Non-Travel,976,Research & Development,3.0,2,Medical,3,Male,48.0,3,1,Research Scientist,1,Divorced,3065.0,1,Yes,13.0,3,4,1,4,3,4,4,2,2,3
1390,36,No,Non-Travel,1351,Research & Development,9.0,4,Life Sciences,1,Male,66.0,4,1,Laboratory Technician,2,Married,2810.0,1,No,22.0,4,2,0,5,3,3,5,4,0,2
1391,34,No,Travel_Rarely,937,Sales,1.0,3,Marketing,1,Male,32.0,3,3,Sales Executive,4,Single,9888.0,1,No,21.0,4,1,0,14,3,2,14,8,2,1
1392,34,No,Travel_Rarely,1239,Sales,13.0,4,Medical,4,Male,39.0,3,3,Sales Executive,3,Divorced,8628.0,1,No,18.0,3,3,1,9,2,2,8,7,1,1
1393,26,No,Travel_Rarely,157,Research & Development,1.0,3,Medical,3,Male,95.0,3,1,Laboratory Technician,1,Single,2867.0,0,No,13.0,3,4,0,8,5,2,7,7,7,6
1394,29,No,Travel_Rarely,136,Research & Development,1.0,3,Life Sciences,1,Male,89.0,3,2,Healthcare Representative,1,Married,5373.0,0,No,12.0,3,1,1,6,5,2,5,3,0,2
1395,32,No,Non-Travel,1146,Research & Development,15.0,4,Medical,3,Female,34.0,3,2,Healthcare Representative,4,Divorced,6667.0,5,No,18.0,3,2,1,9,5,3,5,1,1,2
1396,31,No,Travel_Frequently,1125,Research & Development,1.0,3,Life Sciences,4,Male,48.0,1,2,Research Scientist,1,Married,5003.0,1,No,21.0,4,2,0,10,5,3,10,8,8,7
1397,28,Yes,Travel_Rarely,1404,Research & Development,17.0,3,Technical Degree,3,Male,32.0,2,1,Laboratory Technician,4,Divorced,2367.0,5,No,12.0,3,1,1,6,2,2,4,1,0,3
1398,38,No,Travel_Rarely,1404,Sales,1.0,3,Life Sciences,1,Male,59.0,2,1,Sales Representative,1,Single,2858.0,4,No,14.0,3,1,0,20,3,2,1,0,0,0
1399,35,No,Travel_Rarely,1224,Sales,7.0,4,Life Sciences,3,Female,55.0,3,2,Sales Executive,4,Married,5204.0,1,Yes,11.0,3,4,0,10,2,3,10,8,0,9
1400,27,No,Travel_Rarely,954,Sales,9.0,3,Marketing,4,Male,44.0,3,2,Sales Executive,4,Single,4105.0,1,No,14.0,3,1,0,7,5,3,7,7,0,7
1401,32,No,Travel_Rarely,1373,Research & Development,5.0,4,Life Sciences,4,Male,56.0,2,2,Manufacturing Director,4,Single,9679.0,8,No,24.0,4,2,0,8,1,3,1,0,0,0
1402,31,Yes,Travel_Frequently,754,Sales,26.0,4,Marketing,1,Male,63.0,3,2,Sales Executive,4,Married,5617.0,1,Yes,11.0,3,3,0,10,4,3,10,7,0,8
1403,53,Yes,Travel_Rarely,1168,Sales,24.0,4,Life Sciences,1,Male,66.0,3,3,Sales Executive,1,Single,10448.0,6,Yes,13.0,3,2,0,15,2,2,2,2,2,2
1404,54,No,Travel_Rarely,155,Research & Development,9.0,2,Life Sciences,1,Female,67.0,3,2,Research Scientist,3,Married,2897.0,3,No,11.0,3,3,2,9,5,2,4,3,2,3
1405,33,No,Travel_Frequently,1303,Research & Development,7.0,2,Life Sciences,4,Male,36.0,3,2,Healthcare Representative,3,Divorced,5968.0,1,No,20.0,4,3,3,9,2,3,9,7,2,8
1406,43,No,Travel_Rarely,574,Research & Development,11.0,3,Life Sciences,1,Male,30.0,3,3,Healthcare Representative,3,Married,7510.0,1,No,17.0,3,2,1,10,1,3,10,9,0,9
1407,38,No,Travel_Frequently,1444,Human Resources,1.0,4,Other,4,Male,88.0,3,1,Human Resources,2,Married,2991.0,0,Yes,11.0,3,2,1,7,2,3,6,2,1,2
1408,55,No,Travel_Rarely,189,Human Resources,26.0,4,Human Resources,3,Male,71.0,4,5,Manager,2,Married,17727.699999999993,4,Yes,18.0,3,1,1,28,1,3,10,9,1,4
1409,31,No,Travel_Rarely,1276,Research & Development,2.0,1,Medical,4,Female,59.0,1,1,Laboratory Technician,4,Divorced,2097.9,1,Yes,11.0,3,3,3,1,4,3,1,0,0,0
1410,39,No,Travel_Rarely,119,Sales,15.0,4,Marketing,2,Male,77.0,3,4,Sales Executive,1,Single,13341.0,0,No,12.0,3,1,0,21,3,3,20,8,9,10
1411,42,No,Non-Travel,335,Research & Development,23.0,2,Life Sciences,4,Male,37.0,2,2,Research Scientist,3,Single,4332.0,1,No,12.0,3,4,0,20,2,3,20,9,3,7
1412,31,No,Non-Travel,697,Research & Development,10.0,3,Medical,3,Female,40.0,3,3,Research Director,3,Married,11031.0,4,No,20.0,4,3,1,13,2,4,11,7,4,8
1413,54,No,Travel_Rarely,157,Research & Development,10.0,3,Medical,3,Female,77.0,3,2,Manufacturing Director,1,Single,4440.0,6,Yes,19.0,3,4,0,9,3,3,5,2,1,4
1414,24,No,Travel_Rarely,771,Research & Development,1.0,2,Life Sciences,2,Male,45.0,2,2,Healthcare Representative,3,Single,4617.0,1,No,12.0,3,2,0,4,2,2,4,3,1,2
1415,23,No,Travel_Rarely,571,Research & Development,12.0,2,Other,4,Male,78.0,3,1,Laboratory Technician,4,Single,2647.0,1,No,13.0,3,3,0,5,5,4,5,2,1,4
1416,40,No,Travel_Frequently,692,Research & Development,11.0,3,Technical Degree,4,Female,73.0,3,2,Laboratory Technician,3,Married,6323.0,1,No,11.0,3,1,1,10,2,4,10,9,9,4
1417,40,No,Travel_Rarely,444,Sales,2.0,2,Marketing,2,Female,92.0,3,2,Sales Executive,2,Married,5677.0,3,No,14.0,3,3,1,15,4,3,11,8,5,10
1418,25,No,Travel_Rarely,309,Human Resources,2.0,3,Human Resources,3,Female,82.0,3,1,Human Resources,2,Married,2187.0,4,No,14.0,3,3,0,6,3,3,2,0,1,2
1419,30,No,Travel_Rarely,911,Research & Development,1.0,2,Medical,4,Male,76.0,3,1,Laboratory Technician,2,Married,3748.0,1,No,13.0,3,3,0,12,5,2,12,8,1,7
1420,25,No,Travel_Rarely,977,Research & Development,2.0,1,Other,4,Male,57.0,3,1,Laboratory Technician,3,Divorced,3977.0,6,Yes,19.0,3,3,1,7,2,2,2,2,0,2
1421,47,No,Travel_Rarely,1180,Research & Development,25.0,3,Medical,1,Male,84.0,3,3,Healthcare Representative,3,Single,8633.0,2,No,23.0,4,2,0,25,3,3,17,11,9,10
1422,33,No,Non-Travel,1313,Research & Development,1.0,2,Medical,2,Male,59.0,2,1,Laboratory Technician,3,Divorced,2097.9,1,No,12.0,3,3,3,1,2,2,1,1,0,0
1423,38,No,Travel_Rarely,1321,Sales,1.0,4,Life Sciences,4,Male,86.0,3,2,Sales Executive,2,Married,4440.0,0,No,15.0,3,1,2,16,3,3,15,11,5,8
1424,31,No,Travel_Rarely,1154,Sales,2.0,2,Life Sciences,1,Male,54.0,3,1,Sales Representative,3,Married,3067.0,0,No,19.0,3,3,1,3,1,3,2,2,1,2
1425,38,No,Travel_Frequently,508,Research & Development,6.0,4,Life Sciences,1,Male,72.0,2,2,Manufacturing Director,3,Married,5321.0,2,No,11.0,3,4,1,10,1,3,8,3,7,7
1426,42,No,Travel_Rarely,557,Research & Development,18.0,4,Life Sciences,4,Male,35.0,3,2,Research Scientist,1,Divorced,5410.0,6,Yes,17.0,3,3,1,9,3,2,4,3,1,2
1427,41,No,Travel_Rarely,642,Research & Development,1.0,3,Life Sciences,4,Male,76.0,3,1,Research Scientist,4,Married,2782.0,3,No,22.0,4,1,1,12,3,3,5,3,1,0
1428,47,No,Non-Travel,1162,Research & Development,1.0,1,Medical,3,Female,98.0,3,3,Research Director,2,Married,11957.0,0,No,18.0,3,1,2,14,3,1,13,8,5,10
1429,35,No,Travel_Rarely,1490,Research & Development,11.0,4,Medical,4,Male,43.0,3,1,Laboratory Technician,3,Married,2660.0,7,Yes,11.0,3,3,1,5,3,3,2,2,2,2
1430,22,No,Travel_Rarely,581,Research & Development,1.0,2,Life Sciences,4,Male,63.0,3,1,Research Scientist,3,Single,3375.0,0,No,12.0,3,4,0,4,2,4,3,2,1,2
1431,35,No,Travel_Rarely,1395,Research & Development,9.0,4,Medical,2,Male,48.0,3,2,Research Scientist,3,Single,5098.0,1,No,19.0,3,2,0,10,5,3,10,7,0,8
1432,33,No,Travel_Rarely,501,Research & Development,15.0,2,Medical,2,Female,95.0,3,2,Healthcare Representative,4,Married,4878.0,0,Yes,13.0,3,1,1,10,5,3,9,7,8,1
1433,32,No,Travel_Rarely,267,Research & Development,29.0,4,Life Sciences,3,Female,49.0,2,1,Laboratory Technician,2,Single,2837.0,1,No,13.0,3,3,0,6,3,3,6,2,4,1
1434,40,No,Travel_Rarely,543,Research & Development,1.0,4,Life Sciences,1,Male,83.0,3,1,Laboratory Technician,4,Married,2406.0,8,No,19.0,3,3,2,8,3,2,1,0,0,0
1435,32,No,Travel_Rarely,234,Sales,1.0,4,Medical,2,Male,68.0,2,1,Sales Representative,2,Married,2269.0,0,No,14.0,3,2,1,3,2,3,2,2,2,2
1436,39,No,Travel_Rarely,116,Research & Development,24.0,1,Life Sciences,1,Male,52.0,3,2,Research Scientist,4,Single,4108.0,7,No,13.0,3,1,0,18,2,3,7,7,1,7
1437,38,No,Travel_Rarely,201,Research & Development,10.0,3,Medical,2,Female,99.0,1,3,Research Director,3,Married,13206.0,3,No,12.0,3,1,1,20,3,3,18,11,1,10
1438,32,No,Travel_Rarely,801,Sales,1.0,4,Marketing,3,Female,48.0,3,3,Sales Executive,4,Married,10422.0,1,No,19.0,3,3,2,14,3,3,14,10,5,7
1439,37,No,Travel_Rarely,161,Research & Development,10.0,3,Life Sciences,3,Female,42.0,4,3,Research Director,4,Married,13744.0,1,Yes,25.0,4,1,1,16,2,3,16,11,6,8
1440,25,No,Travel_Rarely,1382,Sales,8.0,2,Other,1,Female,85.0,3,2,Sales Executive,3,Divorced,4907.0,0,Yes,22.0,4,2,1,6,3,2,5,3,0,4
1441,52,No,Non-Travel,585,Sales,29.0,4,Life Sciences,1,Male,40.0,3,1,Sales Representative,4,Divorced,3482.0,2,No,15.0,3,2,2,16,3,2,9,8,0,0
1442,44,No,Travel_Rarely,1037,Research & Development,1.0,3,Medical,2,Male,42.0,3,1,Research Scientist,4,Single,2436.0,6,Yes,12.0,3,3,0,6,2,3,4,3,1,2
